datetime,date,slot,hour,minute,state,charge_mw,discharge_mw,net_power_mw,soc_mwh,charge_energy_mwh,discharge_energy_mwh,pred_price,actual_price,slot_revenue
2026-02-15 20:30:00,2026-02-15,82,20,30,待机,0.0,0.0,0.0,288.96,0.0,0.0,401.52,320.0,0.0
2026-02-15 20:45:00,2026-02-15,83,20,45,待机,0.0,0.0,0.0,288.96,0.0,0.0,401.52,300.0,0.0
2026-02-15 21:00:00,2026-02-15,84,21,0,待机,0.0,0.0,0.0,288.96,0.0,0.0,387.26,310.0,0.0
2026-02-15 21:15:00,2026-02-15,85,21,15,待机,0.0,0.0,0.0,288.96,0.0,0.0,387.26,300.0,0.0
2026-02-15 21:30:00,2026-02-15,86,21,30,待机,0.0,0.0,0.0,288.96,0.0,0.0,387.26,280.0,0.0
2026-02-15 21:45:00,2026-02-15,87,21,45,待机,0.0,0.0,0.0,288.96,0.0,0.0,387.26,310.0,0.0
2026-02-15 22:00:00,2026-02-15,88,22,0,放电,0.0,65.0,65.0,271.93,0.0,16.25,401.63,320.0,5200.0
2026-02-15 22:15:00,2026-02-15,89,22,15,放电,0.0,31.303,31.303,263.72,0.0,7.8257,401.63,310.0,2425.96
2026-02-15 22:30:00,2026-02-15,90,22,30,放电,0.0,96.303,96.303,238.48,0.0,24.0757,401.63,320.0,7704.22
2026-02-15 22:45:00,2026-02-15,91,22,45,放电,0.0,130.0,130.0,204.42,0.0,32.5,401.63,340.0,11050.0
2026-02-15 23:00:00,2026-02-15,92,23,0,放电,0.0,195.0,195.0,153.31,0.0,48.75,452.86,300.0,14625.0
2026-02-15 23:15:00,2026-02-15,93,23,15,放电,0.0,195.0,195.0,102.21,0.0,48.75,452.86,340.0,16575.0
2026-02-15 23:30:00,2026-02-15,94,23,30,放电,0.0,195.0,195.0,51.1,0.0,48.75,452.86,600.0,29250.0
2026-02-15 23:45:00,2026-02-15,95,23,45,放电,0.0,195.0,195.0,0.0,0.0,48.75,452.86,500.0,24375.0
2026-02-16 00:00:00,2026-02-16,0,0,0,充电,190.238,0.0,-190.238,45.37,47.5595,0.0,519.29,340.0,-16170.24
2026-02-16 00:15:00,2026-02-16,1,0,15,充电,125.238,0.0,-125.238,75.24,31.3095,0.0,519.29,340.0,-10645.24
2026-02-16 00:30:00,2026-02-16,2,0,30,充电,190.238,0.0,-190.238,120.61,47.5595,0.0,519.29,340.0,-16170.24
2026-02-16 00:45:00,2026-02-16,3,0,45,充电,195.0,0.0,-195.0,167.11,48.75,0.0,519.29,340.0,-16575.0
2026-02-16 01:00:00,2026-02-16,4,1,0,充电,195.0,0.0,-195.0,213.61,48.75,0.0,457.74,340.0,-16575.0
2026-02-16 01:15:00,2026-02-16,5,1,15,充电,195.0,0.0,-195.0,260.12,48.75,0.0,457.74,340.0,-16575.0
2026-02-16 01:30:00,2026-02-16,6,1,30,充电,130.0,0.0,-130.0,291.12,32.5,0.0,457.74,340.0,-11050.0
2026-02-16 01:45:00,2026-02-16,7,1,45,充电,65.0,0.0,-65.0,306.62,16.25,0.0,457.74,340.0,-5525.0
2026-02-16 02:00:00,2026-02-16,8,2,0,待机,0.0,-0.0,-0.0,306.62,0.0,-0.0,642.5,340.0,-0.0
2026-02-16 02:15:00,2026-02-16,9,2,15,放电,0.0,65.0,65.0,289.59,0.0,16.25,642.5,340.0,5525.0
2026-02-16 02:30:00,2026-02-16,10,2,30,放电,0.0,130.0,130.0,255.52,0.0,32.5,642.5,340.0,11050.0
2026-02-16 02:45:00,2026-02-16,11,2,45,放电,0.0,195.0,195.0,204.42,0.0,48.75,642.5,340.0,16575.0
2026-02-16 03:00:00,2026-02-16,12,3,0,放电,0.0,195.0,195.0,153.31,0.0,48.75,706.57,340.0,16575.0
2026-02-16 03:15:00,2026-02-16,13,3,15,放电,0.0,195.0,195.0,102.21,0.0,48.75,706.57,340.0,16575.0
2026-02-16 03:30:00,2026-02-16,14,3,30,放电,0.0,195.0,195.0,51.1,0.0,48.75,706.57,340.0,16575.0
2026-02-16 03:45:00,2026-02-16,15,3,45,放电,0.0,130.0,130.0,17.03,0.0,32.5,706.57,340.0,11050.0
2026-02-16 04:00:00,2026-02-16,16,4,0,放电,0.0,65.0,65.0,0.0,0.0,16.25,421.08,340.0,5525.0
2026-02-16 04:15:00,2026-02-16,17,4,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,421.08,340.0,0.0
2026-02-16 04:30:00,2026-02-16,18,4,30,待机,-0.0,0.0,0.0,-0.0,-0.0,0.0,421.08,340.0,0.0
2026-02-16 04:45:00,2026-02-16,19,4,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,421.08,340.0,0.0
2026-02-16 05:00:00,2026-02-16,20,5,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,334.26,340.0,0.0
2026-02-16 05:15:00,2026-02-16,21,5,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,334.26,340.0,0.0
2026-02-16 05:30:00,2026-02-16,22,5,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,334.26,340.0,0.0
2026-02-16 05:45:00,2026-02-16,23,5,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,334.26,340.0,0.0
2026-02-16 06:00:00,2026-02-16,24,6,0,待机,-0.0,0.0,0.0,-0.0,-0.0,0.0,323.17,340.0,0.0
2026-02-16 06:15:00,2026-02-16,25,6,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,323.17,340.0,0.0
2026-02-16 06:30:00,2026-02-16,26,6,30,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,323.17,340.0,-0.0
2026-02-16 06:45:00,2026-02-16,27,6,45,待机,0.0,-0.0,-0.0,-0.0,0.0,-0.0,323.17,340.0,-0.0
2026-02-16 07:00:00,2026-02-16,28,7,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,300.28,340.0,0.0
2026-02-16 07:15:00,2026-02-16,29,7,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,300.28,340.0,0.0
2026-02-16 07:30:00,2026-02-16,30,7,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,300.28,340.0,0.0
2026-02-16 07:45:00,2026-02-16,31,7,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,300.28,310.0,0.0
2026-02-16 08:00:00,2026-02-16,32,8,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,85.82,300.0,0.0
2026-02-16 08:15:00,2026-02-16,33,8,15,待机,0.0,-0.0,-0.0,-0.0,0.0,-0.0,85.82,320.0,-0.0
2026-02-16 08:30:00,2026-02-16,34,8,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,85.82,-50.0,-0.0
2026-02-16 08:45:00,2026-02-16,35,8,45,充电,65.0,-0.0,-65.0,15.5,16.25,-0.0,85.82,-50.0,812.5
2026-02-16 09:00:00,2026-02-16,36,9,0,充电,130.0,0.0,-130.0,46.5,32.5,0.0,29.66,-50.0,1625.0
2026-02-16 09:15:00,2026-02-16,37,9,15,充电,195.0,0.0,-195.0,93.01,48.75,0.0,29.66,-50.0,2437.5
2026-02-16 09:30:00,2026-02-16,38,9,30,充电,195.0,0.0,-195.0,139.51,48.75,0.0,29.66,-50.0,2437.5
2026-02-16 09:45:00,2026-02-16,39,9,45,充电,195.0,0.0,-195.0,186.02,48.75,0.0,29.66,-50.0,2437.5
2026-02-16 10:00:00,2026-02-16,40,10,0,充电,195.0,0.0,-195.0,232.52,48.75,0.0,24.3,-50.0,2437.5
2026-02-16 10:15:00,2026-02-16,41,10,15,充电,195.0,0.0,-195.0,279.03,48.75,0.0,24.3,-50.0,2437.5
2026-02-16 10:30:00,2026-02-16,42,10,30,充电,195.0,0.0,-195.0,325.53,48.75,0.0,24.3,-50.0,2437.5
2026-02-16 10:45:00,2026-02-16,43,10,45,充电,195.0,0.0,-195.0,372.04,48.75,0.0,24.3,-50.0,2437.5
2026-02-16 11:00:00,2026-02-16,44,11,0,充电,195.0,0.0,-195.0,418.54,48.75,0.0,39.93,0.0,-0.0
2026-02-16 11:15:00,2026-02-16,45,11,15,充电,195.0,0.0,-195.0,465.05,48.75,0.0,39.93,100.0,-4875.0
2026-02-16 11:30:00,2026-02-16,46,11,30,充电,195.0,0.0,-195.0,511.55,48.75,0.0,39.93,0.0,-0.0
2026-02-16 11:45:00,2026-02-16,47,11,45,充电,195.0,0.0,-195.0,558.05,48.75,0.0,39.93,150.0,-7312.5
2026-02-16 12:00:00,2026-02-16,48,12,0,充电,195.0,0.0,-195.0,604.56,48.75,0.0,48.63,0.0,-0.0
2026-02-16 12:15:00,2026-02-16,49,12,15,充电,195.0,0.0,-195.0,651.06,48.75,0.0,48.63,0.0,-0.0
2026-02-16 12:30:00,2026-02-16,50,12,30,充电,195.0,0.0,-195.0,697.57,48.75,0.0,48.63,-50.0,2437.5
2026-02-16 12:45:00,2026-02-16,51,12,45,充电,195.0,0.0,-195.0,744.07,48.75,0.0,48.63,-50.0,2437.5
2026-02-16 13:00:00,2026-02-16,52,13,0,充电,130.0,0.0,-130.0,775.08,32.5,0.0,54.24,-50.0,1625.0
2026-02-16 13:15:00,2026-02-16,53,13,15,充电,65.0,0.0,-65.0,790.58,16.25,0.0,54.24,-50.0,812.5
2026-02-16 13:30:00,2026-02-16,54,13,30,待机,0.0,0.0,0.0,790.58,0.0,0.0,54.24,-50.0,-0.0
2026-02-16 13:45:00,2026-02-16,55,13,45,待机,0.0,0.0,0.0,790.58,0.0,0.0,54.24,-50.0,-0.0
2026-02-16 14:00:00,2026-02-16,56,14,0,待机,0.0,0.0,0.0,790.58,0.0,0.0,53.71,-50.0,-0.0
2026-02-16 14:15:00,2026-02-16,57,14,15,待机,0.0,0.0,0.0,790.58,0.0,0.0,53.71,-50.0,-0.0
2026-02-16 14:30:00,2026-02-16,58,14,30,待机,0.0,0.0,0.0,790.58,0.0,0.0,53.71,-50.0,-0.0
2026-02-16 14:45:00,2026-02-16,59,14,45,充电,39.511,0.0,-39.511,800.0,9.8779,0.0,53.71,-50.0,493.89
2026-02-16 15:00:00,2026-02-16,60,15,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,76.62,-50.0,-0.0
2026-02-16 15:15:00,2026-02-16,61,15,15,待机,0.0,-0.0,-0.0,800.0,0.0,-0.0,76.62,-50.0,0.0
2026-02-16 15:30:00,2026-02-16,62,15,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,76.62,-50.0,-0.0
2026-02-16 15:45:00,2026-02-16,63,15,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,76.62,-50.0,-0.0
2026-02-16 16:00:00,2026-02-16,64,16,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,281.21,-50.0,-0.0
2026-02-16 16:15:00,2026-02-16,65,16,15,待机,-0.0,0.0,0.0,800.0,-0.0,0.0,281.21,-50.0,-0.0
2026-02-16 16:30:00,2026-02-16,66,16,30,待机,-0.0,0.0,0.0,800.0,-0.0,0.0,281.21,200.0,0.0
2026-02-16 16:45:00,2026-02-16,67,16,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,281.21,340.0,0.0
2026-02-16 17:00:00,2026-02-16,68,17,0,待机,0.0,-0.0,-0.0,800.0,0.0,-0.0,370.62,250.0,-0.0
2026-02-16 17:15:00,2026-02-16,69,17,15,放电,0.0,63.803,63.803,783.28,0.0,15.9507,370.62,170.0,2711.62
2026-02-16 17:30:00,2026-02-16,70,17,30,放电,0.0,128.803,128.803,749.52,0.0,32.2007,370.62,280.0,9016.19
2026-02-16 17:45:00,2026-02-16,71,17,45,放电,0.0,130.0,130.0,715.45,0.0,32.5,370.62,330.0,10725.0
2026-02-16 18:00:00,2026-02-16,72,18,0,放电,0.0,195.0,195.0,664.35,0.0,48.75,383.43,310.0,15112.5
2026-02-16 18:15:00,2026-02-16,73,18,15,放电,0.0,195.0,195.0,613.25,0.0,48.75,383.43,300.0,14625.0
2026-02-16 18:30:00,2026-02-16,74,18,30,放电,0.0,195.0,195.0,562.14,0.0,48.75,383.43,280.0,13650.0
2026-02-16 18:45:00,2026-02-16,75,18,45,放电,0.0,130.0,130.0,528.07,0.0,32.5,383.43,290.0,9425.0
2026-02-16 19:00:00,2026-02-16,76,19,0,放电,0.0,65.0,65.0,511.04,0.0,16.25,355.2,290.0,4712.5
2026-02-16 19:15:00,2026-02-16,77,19,15,待机,0.0,0.0,0.0,511.04,0.0,0.0,355.2,280.0,0.0
2026-02-16 19:30:00,2026-02-16,78,19,30,待机,0.0,0.0,0.0,511.04,0.0,0.0,355.2,290.0,0.0
2026-02-16 19:45:00,2026-02-16,79,19,45,放电,0.0,65.0,65.0,494.0,0.0,16.25,355.2,260.0,4225.0
2026-02-16 20:00:00,2026-02-16,80,20,0,放电,0.0,130.0,130.0,459.93,0.0,32.5,394.73,250.0,8125.0
2026-02-16 20:15:00,2026-02-16,81,20,15,放电,0.0,195.0,195.0,408.83,0.0,48.75,394.73,260.0,12675.0
2026-02-16 20:30:00,2026-02-16,82,20,30,放电,0.0,195.0,195.0,357.73,0.0,48.75,394.73,260.0,12675.0
2026-02-16 20:45:00,2026-02-16,83,20,45,放电,0.0,195.0,195.0,306.62,0.0,48.75,394.73,260.0,12675.0
2026-02-16 21:00:00,2026-02-16,84,21,0,放电,0.0,130.0,130.0,272.55,0.0,32.5,365.2,260.0,8450.0
2026-02-16 21:15:00,2026-02-16,85,21,15,放电,0.0,65.0,65.0,255.52,0.0,16.25,365.2,260.0,4225.0
2026-02-16 21:30:00,2026-02-16,86,21,30,放电,0.0,65.0,65.0,238.48,0.0,16.25,365.2,260.0,4225.0
2026-02-16 21:45:00,2026-02-16,87,21,45,放电,0.0,130.0,130.0,204.42,0.0,32.5,365.2,280.0,9100.0
2026-02-16 22:00:00,2026-02-16,88,22,0,放电,0.0,195.0,195.0,153.31,0.0,48.75,396.35,260.0,12675.0
2026-02-16 22:15:00,2026-02-16,89,22,15,放电,0.0,195.0,195.0,102.21,0.0,48.75,396.35,260.0,12675.0
2026-02-16 22:30:00,2026-02-16,90,22,30,放电,0.0,195.0,195.0,51.1,0.0,48.75,396.35,280.0,13650.0
2026-02-16 22:45:00,2026-02-16,91,22,45,放电,0.0,130.0,130.0,17.03,0.0,32.5,396.35,300.0,9750.0
2026-02-16 23:00:00,2026-02-16,92,23,0,放电,0.0,65.0,65.0,0.0,0.0,16.25,350.59,300.0,4875.0
2026-02-16 23:15:00,2026-02-16,93,23,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,350.59,300.0,0.0
2026-02-16 23:30:00,2026-02-16,94,23,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,350.59,320.0,0.0
2026-02-16 23:45:00,2026-02-16,95,23,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,350.59,340.0,0.0
2026-02-17 00:00:00,2026-02-17,0,0,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,310.47,220.0,0.0
2026-02-17 00:15:00,2026-02-17,1,0,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,310.47,220.0,0.0
2026-02-17 00:30:00,2026-02-17,2,0,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,310.47,200.0,0.0
2026-02-17 00:45:00,2026-02-17,3,0,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,310.47,220.0,0.0
2026-02-17 01:00:00,2026-02-17,4,1,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,287.84,220.0,0.0
2026-02-17 01:15:00,2026-02-17,5,1,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,287.84,250.0,0.0
2026-02-17 01:30:00,2026-02-17,6,1,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,287.84,250.0,0.0
2026-02-17 01:45:00,2026-02-17,7,1,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,287.84,250.0,0.0
2026-02-17 02:00:00,2026-02-17,8,2,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,267.76,290.0,0.0
2026-02-17 02:15:00,2026-02-17,9,2,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,267.76,290.0,0.0
2026-02-17 02:30:00,2026-02-17,10,2,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,267.76,260.0,0.0
2026-02-17 02:45:00,2026-02-17,11,2,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,267.76,220.0,0.0
2026-02-17 03:00:00,2026-02-17,12,3,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,254.73,0.0,0.0
2026-02-17 03:15:00,2026-02-17,13,3,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,254.73,0.0,0.0
2026-02-17 03:30:00,2026-02-17,14,3,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,254.73,-50.0,-0.0
2026-02-17 03:45:00,2026-02-17,15,3,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,254.73,0.0,0.0
2026-02-17 04:00:00,2026-02-17,16,4,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,256.24,0.0,0.0
2026-02-17 04:15:00,2026-02-17,17,4,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,256.24,50.0,0.0
2026-02-17 04:30:00,2026-02-17,18,4,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,256.24,0.0,0.0
2026-02-17 04:45:00,2026-02-17,19,4,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,256.24,0.0,0.0
2026-02-17 05:00:00,2026-02-17,20,5,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,202.91,0.0,0.0
2026-02-17 05:15:00,2026-02-17,21,5,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,202.91,-50.0,-0.0
2026-02-17 05:30:00,2026-02-17,22,5,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,202.91,-50.0,-0.0
2026-02-17 05:45:00,2026-02-17,23,5,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,202.91,-50.0,-0.0
2026-02-17 06:00:00,2026-02-17,24,6,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,177.24,-50.0,-0.0
2026-02-17 06:15:00,2026-02-17,25,6,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,177.24,-50.0,-0.0
2026-02-17 06:30:00,2026-02-17,26,6,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,177.24,-50.0,-0.0
2026-02-17 06:45:00,2026-02-17,27,6,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,177.24,-50.0,-0.0
2026-02-17 07:00:00,2026-02-17,28,7,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,114.26,-50.0,-0.0
2026-02-17 07:15:00,2026-02-17,29,7,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,114.26,-50.0,-0.0
2026-02-17 07:30:00,2026-02-17,30,7,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,114.26,-50.0,-0.0
2026-02-17 07:45:00,2026-02-17,31,7,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,114.26,-50.0,-0.0
2026-02-17 08:00:00,2026-02-17,32,8,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,52.85,-50.0,-0.0
2026-02-17 08:15:00,2026-02-17,33,8,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,52.85,-50.0,-0.0
2026-02-17 08:30:00,2026-02-17,34,8,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,52.85,-50.0,-0.0
2026-02-17 08:45:00,2026-02-17,35,8,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,52.85,-50.0,-0.0
2026-02-17 09:00:00,2026-02-17,36,9,0,充电,65.0,0.0,-65.0,15.5,16.25,0.0,-7.33,-50.0,812.5
2026-02-17 09:15:00,2026-02-17,37,9,15,充电,130.0,0.0,-130.0,46.5,32.5,0.0,-7.33,-50.0,1625.0
2026-02-17 09:30:00,2026-02-17,38,9,30,充电,195.0,0.0,-195.0,93.01,48.75,0.0,-7.33,-50.0,2437.5
2026-02-17 09:45:00,2026-02-17,39,9,45,充电,195.0,0.0,-195.0,139.51,48.75,0.0,-7.33,-50.0,2437.5
2026-02-17 10:00:00,2026-02-17,40,10,0,充电,195.0,0.0,-195.0,186.02,48.75,0.0,-25.32,-50.0,2437.5
2026-02-17 10:15:00,2026-02-17,41,10,15,充电,195.0,0.0,-195.0,232.52,48.75,0.0,-25.32,-50.0,2437.5
2026-02-17 10:30:00,2026-02-17,42,10,30,充电,195.0,0.0,-195.0,279.03,48.75,0.0,-25.32,-50.0,2437.5
2026-02-17 10:45:00,2026-02-17,43,10,45,充电,195.0,0.0,-195.0,325.53,48.75,0.0,-25.32,-50.0,2437.5
2026-02-17 11:00:00,2026-02-17,44,11,0,充电,195.0,0.0,-195.0,372.04,48.75,0.0,-13.3,-50.0,2437.5
2026-02-17 11:15:00,2026-02-17,45,11,15,充电,195.0,0.0,-195.0,418.54,48.75,0.0,-13.3,-50.0,2437.5
2026-02-17 11:30:00,2026-02-17,46,11,30,充电,195.0,0.0,-195.0,465.05,48.75,0.0,-13.3,-50.0,2437.5
2026-02-17 11:45:00,2026-02-17,47,11,45,充电,195.0,0.0,-195.0,511.55,48.75,0.0,-13.3,-50.0,2437.5
2026-02-17 12:00:00,2026-02-17,48,12,0,充电,195.0,0.0,-195.0,558.05,48.75,0.0,-7.15,-50.0,2437.5
2026-02-17 12:15:00,2026-02-17,49,12,15,充电,195.0,0.0,-195.0,604.56,48.75,0.0,-7.15,-50.0,2437.5
2026-02-17 12:30:00,2026-02-17,50,12,30,充电,130.0,0.0,-130.0,635.56,32.5,0.0,-7.15,-50.0,1625.0
2026-02-17 12:45:00,2026-02-17,51,12,45,充电,65.0,0.0,-65.0,651.06,16.25,0.0,-7.15,-50.0,812.5
2026-02-17 13:00:00,2026-02-17,52,13,0,待机,0.0,0.0,0.0,651.06,0.0,0.0,-3.3,-50.0,-0.0
2026-02-17 13:15:00,2026-02-17,53,13,15,放电,0.0,65.0,65.0,634.03,0.0,16.25,-3.3,-50.0,-812.5
2026-02-17 13:30:00,2026-02-17,54,13,30,放电,0.0,130.0,130.0,599.96,0.0,32.5,-3.3,-50.0,-1625.0
2026-02-17 13:45:00,2026-02-17,55,13,45,放电,0.0,130.0,130.0,565.89,0.0,32.5,-3.3,-50.0,-1625.0
2026-02-17 14:00:00,2026-02-17,56,14,0,放电,0.0,65.0,65.0,548.86,0.0,16.25,-4.08,-50.0,-812.5
2026-02-17 14:15:00,2026-02-17,57,14,15,待机,0.0,0.0,0.0,548.86,0.0,0.0,-4.08,-50.0,-0.0
2026-02-17 14:30:00,2026-02-17,58,14,30,充电,65.0,0.0,-65.0,564.36,16.25,0.0,-4.08,-50.0,812.5
2026-02-17 14:45:00,2026-02-17,59,14,45,充电,130.0,0.0,-130.0,595.36,32.5,0.0,-4.08,-50.0,1625.0
2026-02-17 15:00:00,2026-02-17,60,15,0,充电,195.0,0.0,-195.0,641.86,48.75,0.0,-20.62,-50.0,2437.5
2026-02-17 15:15:00,2026-02-17,61,15,15,充电,195.0,0.0,-195.0,688.37,48.75,0.0,-20.62,-50.0,2437.5
2026-02-17 15:30:00,2026-02-17,62,15,30,充电,195.0,0.0,-195.0,734.87,48.75,0.0,-20.62,-50.0,2437.5
2026-02-17 15:45:00,2026-02-17,63,15,45,充电,156.028,0.0,-156.028,772.08,39.0069,0.0,-20.62,-50.0,1950.35
2026-02-17 16:00:00,2026-02-17,64,16,0,充电,91.028,0.0,-91.028,793.79,22.7569,0.0,0.46,-50.0,1137.85
2026-02-17 16:15:00,2026-02-17,65,16,15,充电,26.028,0.0,-26.028,800.0,6.5069,0.0,0.46,-50.0,325.35
2026-02-17 16:30:00,2026-02-17,66,16,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,0.46,-50.0,-0.0
2026-02-17 16:45:00,2026-02-17,67,16,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,0.46,-50.0,-0.0
2026-02-17 17:00:00,2026-02-17,68,17,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,95.32,-50.0,-0.0
2026-02-17 17:15:00,2026-02-17,69,17,15,待机,0.0,0.0,0.0,800.0,0.0,0.0,95.32,-50.0,-0.0
2026-02-17 17:30:00,2026-02-17,70,17,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,95.32,-50.0,-0.0
2026-02-17 17:45:00,2026-02-17,71,17,45,放电,0.0,65.0,65.0,782.97,0.0,16.25,95.32,-50.0,-812.5
2026-02-17 18:00:00,2026-02-17,72,18,0,放电,0.0,130.0,130.0,748.9,0.0,32.5,249.19,-50.0,-1625.0
2026-02-17 18:15:00,2026-02-17,73,18,15,放电,0.0,195.0,195.0,697.79,0.0,48.75,249.19,-50.0,-2437.5
2026-02-17 18:30:00,2026-02-17,74,18,30,放电,0.0,195.0,195.0,646.69,0.0,48.75,249.19,-50.0,-2437.5
2026-02-17 18:45:00,2026-02-17,75,18,45,放电,0.0,195.0,195.0,595.58,0.0,48.75,249.19,-50.0,-2437.5
2026-02-17 19:00:00,2026-02-17,76,19,0,放电,0.0,195.0,195.0,544.48,0.0,48.75,237.58,-50.0,-2437.5
2026-02-17 19:15:00,2026-02-17,77,19,15,放电,0.0,195.0,195.0,493.38,0.0,48.75,237.58,-50.0,-2437.5
2026-02-17 19:30:00,2026-02-17,78,19,30,放电,0.0,195.0,195.0,442.27,0.0,48.75,237.58,-50.0,-2437.5
2026-02-17 19:45:00,2026-02-17,79,19,45,放电,0.0,195.0,195.0,391.17,0.0,48.75,237.58,-50.0,-2437.5
2026-02-17 20:00:00,2026-02-17,80,20,0,放电,0.0,195.0,195.0,340.07,0.0,48.75,177.77,-50.0,-2437.5
2026-02-17 20:15:00,2026-02-17,81,20,15,放电,0.0,195.0,195.0,288.96,0.0,48.75,177.77,-50.0,-2437.5
2026-02-17 20:30:00,2026-02-17,82,20,30,放电,0.0,195.0,195.0,237.86,0.0,48.75,177.77,-50.0,-2437.5
2026-02-17 20:45:00,2026-02-17,83,20,45,放电,0.0,195.0,195.0,186.75,0.0,48.75,177.77,-50.0,-2437.5
2026-02-17 21:00:00,2026-02-17,84,21,0,放电,0.0,130.0,130.0,152.68,0.0,32.5,153.24,-50.0,-1625.0
2026-02-17 21:15:00,2026-02-17,85,21,15,放电,0.0,65.0,65.0,135.65,0.0,16.25,153.24,-50.0,-812.5
2026-02-17 21:30:00,2026-02-17,86,21,30,待机,0.0,0.0,0.0,135.65,0.0,0.0,153.24,-50.0,-0.0
2026-02-17 21:45:00,2026-02-17,87,21,45,放电,0.0,42.535,42.535,124.5,0.0,10.6338,153.24,-50.0,-531.69
2026-02-17 22:00:00,2026-02-17,88,22,0,放电,0.0,107.535,107.535,96.32,0.0,26.8838,153.92,-50.0,-1344.19
2026-02-17 22:15:00,2026-02-17,89,22,15,放电,0.0,172.535,172.535,51.1,0.0,43.1338,153.92,-50.0,-2156.69
2026-02-17 22:30:00,2026-02-17,90,22,30,放电,0.0,130.0,130.0,17.03,0.0,32.5,153.92,-50.0,-1625.0
2026-02-17 22:45:00,2026-02-17,91,22,45,放电,0.0,65.0,65.0,0.0,0.0,16.25,153.92,-50.0,-812.5
2026-02-17 23:00:00,2026-02-17,92,23,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,136.96,-50.0,-0.0
2026-02-17 23:15:00,2026-02-17,93,23,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,136.96,-50.0,-0.0
2026-02-17 23:30:00,2026-02-17,94,23,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,136.96,-50.0,-0.0
2026-02-17 23:45:00,2026-02-17,95,23,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,136.96,-50.0,-0.0
2026-02-18 00:00:00,2026-02-18,0,0,0,充电,195.0,0.0,-195.0,46.5,48.75,0.0,116.92,-50.0,2437.5
